"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding"
1113,"Russell","AL","S","2/5/08","Primary",5796,2052,3641,58,"0.274154589","obama","78.4","30.4","13.1","16809.0","0.498244988","0.495984294","-0.002260694","kerry","50085.0","49696.0","1067.0","27186.0","20798.0","185.0","331.0","28.0","490.0","0.5386","0.024888483","0.6652","0.571","0.6245","4.9","5.8","0.9","17.9","0.05","20.0",30155,"0.0189122919849","0.316464346009","0.0548275584854","0.0","8.045552271","23.13558183","7.141897339","32.19900564","67.80099436"
1115,"St. Clair","AL","S","2/5/08","Primary",5228,3271,1799,99,"-0.281560826","clinton","104.7","30.6","11.7","29161.0","0.187099208","0.805870855","0.618771647","bush","75232.0","65123.0","1054.0","66646.0","6330.0","266.0","217.0","17.0","702.0","0.3879","0.071001743","0.7134","0.5898","0.8369","3.3","3.7","0.4","13.2","0.11","13.2",45416,"0.0111828488462","0.365388773903","0.0566247567267","0.0","11.84737577","14.91679828","4.014740553","27.97271624","72.02728376"
1117,"Shelby","AL","S","2/5/08","Primary",13029,5597,7199,139,"0.122956482","obama","207.6","32.9","8.5","78906.0","0.188198616","0.80393126","0.615732644","bush","178182.0","144557.0","5934.0","150737.0","17202.0","489.0","2510.0","21.0","1289.0","0.2347","0.193567883","0.8685","0.7035","0.8094","2.6","2.7","0.1","9.0","0.14","6.3",61563,"0.0102028710405","0.257214239356","0.0812321606778","0.00489207428137","9.831431012","9.165698707","11.35872748","19.93069088","80.06930912"
1119,"Sumter","AL","S","2/5/08","Primary",2807,683,2023,35,"0.477377984","obama","15.6","30.2","13.9","6433.0","0.703715218","0.292243121","-0.411472097","kerry","13606.0","14746.0","162.0","3394.0","9948.0","18.0","17.0","3.0","64.0","0.6636","0.022369801","0.6476","0.4764","0.7234","5.6","6.0","0.4","24.0","0.0","36.6",21252,"0.00473036896878","0.146776591431","0.0542640897419","0.0","6.262412287","20.85264133","4.144048722","30.23963988","69.76036012"
1121,"Talladega","AL","S","2/5/08","Primary",9230,3818,5191,125,"0.148754063","obama","104.7","30.0","13.3","29898.0","0.380426784","0.613117934","0.23269115","bush","80271.0","80373.0","932.0","53236.0","24986.0","201.0","286.0","27.0","603.0","0.4749","0.051912924","0.6965","0.5523","0.7636","4.8","5.0","0.2","16.0","0.0","19.3",33986,"0.00738287620921","0.338491801646","0.0694836966671","0.0","5.210611391","39.54685611","3.201619147","46.75830968","53.24169032"
1123,"Tallapoosa","AL","S","2/5/08","Primary",4546,1857,2556,67,"0.153761549","obama","54.7","26.9","16.6","17952.0","0.303643048","0.690285205","0.386642157","bush","41010.0","41711.0","397.0","29569.0","10597.0","111.0","92.0","3.0","241.0","0.4894","0.062473694","0.7008","0.5666","0.7634","4.9","5.4","0.5","16.0","0.65","18.2",32672,"0.0108740204943","0.381072935503","0.11481615431","0.0","6.622572237","28.94537709","4.273983352","36.1901292","63.8098708"
1125,"Tuscaloosa","AL","S","2/5/08","Primary",19714,7319,12044,211,"0.239677387","obama","125.4","37.3","11.3","69830.0","0.378734068","0.614019762","0.235285694","bush","171159.0","165078.0","3032.0","112625.0","51805.0","390.0","2027.0","18.0","1262.0","0.4416","0.078211944","0.7882","0.6074","0.6348","3.0","3.3","0.3","14.8","0.09","20.4",34459,"0.0215314632297","0.304260803639","0.0651645185747","0.0","8.754778754","21.28172279","5.353221083","34.33077111","65.66922889"
1127,"Walker","AL","S","2/5/08","Primary",8584,6514,1672,235,"-0.564072693","clinton","86.1","29.1","14.8","28367.0","0.317834103","0.675679487","0.357845384","bush","70034.0","70699.0","934.0","63760.0","4459.0","227.0","178.0","14.0","462.0","0.5095","0.047395539","0.6721","0.5327","0.8001","4.6","4.2","-0.4","15.4","0.06","15.6",33666,"0.0139012628512","0.357006491027","0.0486897741575","0.0","3.856690352","12.50321034","5.217875182","20.94854893","79.05145107"
1129,"Washington","AL","S","2/5/08","Primary",2328,1097,1098,73,"0.000429553","obama","16.2","28.8","12.4","8247.0","0.381350794","0.613556445","0.232205651","bush","17651.0","18112.0","172.0","11471.0","4568.0","1257.0","20.0","6.0","157.0","0.487","0.028160575","0.7231","0.545","0.8817","5.8","5.6","-0.2","16.9","0.0","20.2",33001,"0.00331546665193","0.325247278554","0.0918384262585","0.0","11.5700692","41.33866782","2.876297578","62.41349481","37.58650519"
1131,"Wilcox","AL","S","2/5/08","Primary",2729,585,2097,21,"0.554049102","obama","14.0","27.8","13.7","5682.0","0.675466385","0.322773671","-0.352692714","kerry","12911.0","13005.0","107.0","3537.0","9220.0","17.0","8.0","2.0","20.0","0.6619","0.030891254","0.5954","0.4204","0.8327","8.1","10.2","2.1","23.0","0.0","37.8",19407,"0.00386861867557","0.207009026777","0.044982174012","0.0","5.811965812","36.39471639","5.765345765","49.54156954","50.45843046"
1133,"Winston","AL","S","2/5/08","Primary",1937,1641,234,36,"-0.726381002","clinton","38.7","29.5","14.2","10423.0","0.214525568","0.780005757","0.565480188","bush","24634.0","24905.0","511.0","23630.0","158.0","123.0","32.0","2.0","178.0","0.5302","0.045432099","0.626","0.5816","0.8001","5.2","6.1","0.9","18.7","15.4","21.8",29320,"0.003663003663","0.416374833957","0.0491486535443","0.0","1.802193975","52.75988159","3.434616054","56.72993209","43.27006791"
2000,"Alaska","AK","W","2/5/08","Caucus",406,103,302,0,"0.490147783","obama","","","","","","","","","","","","","","","","","","","","","","","","","","15.6","","10.8",55477,"","","","","8.013240735","7.595378724","5.553190108","21.52463166","78.47536834"
4001,"Apache","AZ","W","2/5/08","Primary",6037,3543,1833,170,"-0.283253271","clinton","5.9","27.8","8.3","24220.0","0.646490504","0.346160198","-0.300330306","kerry","71118.0","69171.0","3598.0","13997.0","367.0","52180.0","266.0","69.0","641.0","0.6027","0.030102348","0.6365","0.4612","0.7433","10.1","8.9","-1.2","25.7","0.0","41.7",26308,"0.287584806188","0.0158160840067","0.000734626852772","0.00229030724688","9.331168538","1.073377531","8.695260001","11.19830424","88.80169576"
4003,"Cochise","AZ","W","2/5/08","Primary",9082,4719,3657,462,"-0.116934596","clinton","20.3","28.1","14.7","44595.0","0.392734612","0.595492768","0.202758157","bush","127757.0","118042.0","40331.0","76957.0","4474.0","987.0","2088.0","364.0","2556.0","0.4612","0.053763441","0.7946","0.5637","0.6731","4.5","4.6","0.1","21.1","0.1","16.9",36296,"0.2194131884","0.0509447581844","0.0124750541378","0.00523969258206","8.806979832","3.121957388","4.214452804","15.18492761","84.81507239"
4005,"Coconino","AZ","W","2/5/08","Primary",11269,4563,5992,343,"0.126808058","obama","6.6","35.8","7.0","52391.0","0.558168388","0.429959344","-0.128209044","kerry","124953.0","116676.0","15158.0","69723.0","1414.0","35071.0","1459.0","146.0","1982.0","0.3905","0.084732333","0.8378","0.6863","0.6138","4.5","4.3","-0.2","19.8","0.03","18.0",41446,"0.0697816368638","0.0209766162311","0.0114941540578","0.00965440165062","7.932171866","7.9721306","4.170238735","16.31769373","83.68230627"
4007,"Gila","AZ","W","2/5/08","Primary",5093,2490,1810,551,"-0.133516591","clinton","10.8","21.8","19.8","20843.0","0.398886916","0.592189224","0.193302308","bush","52209.0","51387.0","8550.0","35676.0","272.0","6856.0","308.0","41.0","506.0","0.4877","0.053062237","0.7822","0.5009","0.7875","4.9","4.7","-0.2","20.6","0.1","19.9",33862,"0.1465861498","0.0811532093114","0.0131099639622","0.00931138599396","10.62582591","8.413241622","4.201538305","27.68271609","72.31728391"
4009,"Graham","AZ","W","2/5/08","Primary",2244,1027,904,184,"-0.054812834","clinton","7.4","32.7","11.9","10720.0","0.297108209","0.696548507","0.399440299","bush","33660.0","33495.0","9259.0","18387.0","645.0","4888.0","172.0","15.0","294.0","0.5043","0.033102767","0.7558","0.4932","0.7317","4.4","5.1","0.7","21.0","0.0","23.7",33558,"0.318462778823","0.0257995162591","0.0154080444325","0.00755471946012","7.85962877","3.673627224","2.431361176","32.40525909","67.59474091"
4011,"Greenlee","AZ","W","2/5/08","Primary",1140,572,383,121,"-0.165789474","clinton","4.3","27.6","9.9","3067.0","0.373655037","0.619171829","0.245516792","bush","7738.0","8549.0","3481.0","3978.0","39.0","147.0","18.0","1.0","74.0","0.352","0.02874481","0.8249","0.5998","0.5104","3.5","3.4","-0.1","13.1","0.0","12.8",43338,"0.579852579853","0.0998010998011","0.0","0.0","0.0","0.0","0.432332278","85.84883811","14.15116189"
4012,"La Paz","AZ","W","2/5/08","Primary",1010,562,350,55,"-0.20990099","clinton","4.3","20.2","25.8","5059.0","0.36548725","0.624234038","0.258746788","bush","20256.0","19656.0","4590.0","12953.0","168.0","2165.0","95.0","9.0","276.0","0.5723","0.036344137","0.6928","0.4427","0.7807","5.6","5.1","-0.5","25.3","0.0","21.6",29015,"0.075982754248","0.0381435455237","0.00786203398428","0.0","2.580586744","7.270916335","3.323071351","35.25896414","64.74103586"
4013,"Maricopa","AZ","W","2/5/08","Primary",230144,114453,96283,15204,"-0.07895057","clinton","390.5","34.2","11.7","1192751.0","0.42326437","0.569653683","0.146389313","bush","3768123.0","3097240.0","1129556.0","2275089.0","148546.0","57535.0","102694.0","5452.0","49251.0","0.3079","0.132515127","0.825","0.6462","0.6749","3.3","3.5","0.2","17.0","0.69","12.6",48752,"0.172561617291","0.0248907198186","0.0106801460476","0.0165991297948","10.41816437","8.295182433","9.311786523","19.25793683","80.74206317"
4015,"Mohave","AZ","W","2/5/08","Primary",9898,6066,3004,532,"-0.309355425","clinton","13.5","22.8","20.5","57915.0","0.354018821","0.635310369","0.281291548","bush","193035.0","156272.0","25822.0","157146.0","1618.0","3741.0","1845.0","157.0","2706.0","0.4723","0.047311931","0.7751","0.528","0.736","4.6","5.0","0.4","20.1","0.27","15.6",35320,"0.143447804324","0.0319030909748","0.00978507662934","0.0127070540276","12.40020448","8.096405106","5.901279488","21.36864579","78.63135421"
4017,"Navajo","AZ","W","2/5/08","Primary",7070,3623,2695,303,"-0.13125884","clinton","10.3","27.2","10.0","32404.0","0.457196642","0.533174917","0.075978274","bush","111399.0","97941.0","10510.0","47440.0","1054.0","50559.0","424.0","109.0","1303.0","0.5166","0.043420396","0.7118","0.5049","0.7546","7.2","7.5","0.3","22.9","3.8","28.8",31532,"0.078495947471","0.0359905611983","0.00740740740741","0.000482199651175","12.50022198","4.533750067","3.187654277","21.72754879","78.27245121"
4019,"Pima","AZ","W","2/5/08","Primary",73674,37328,34211,1108,"-0.042308006","clinton","101.8","31.8","14.2","367492.0","0.525529807","0.465612857","-0.059916951","kerry","946362.0","848632.0","307625.0","551577.0","27379.0","24246.0","21598.0","1022.0","12915.0","0.4024","0.09005194","0.8343","0.6031","0.6428","3.8","3.9","0.1","17.8","0.16","14.9",41484,"0.267171636962","0.0271112396385","0.0112711645448","0.012925690907","8.805147858","9.263201087","5.901728181","18.8660395","81.1339605"
4021,"Pinal","AZ","W","2/5/08","Primary",18441,10072,7086,856,"-0.161921805","clinton","40.2","29.1","16.2","64622.0","0.421713967","0.572653276","0.150939309","bush","271059.0","181292.0","80035.0","160647.0","8749.0","14841.0","3286.0","260.0","3241.0","0.4104","0.063243939","0.727","0.4785","0.7744","4.9","5.2","0.3","19.4","0.46","15.7",41177,"0.178481808521","0.0404001624686","0.00617046965676","0.00465706321254","9.204077632","11.38110174","4.322681827","30.21270339","69.78729661"
4023,"Santa Cruz","AZ","W","2/5/08","Primary",3519,2201,1175,74,"-0.291560102","clinton","35.0","27.6","10.7","11668.0","0.592132328","0.400068564","-0.192063764","kerry","43080.0","38574.0","34734.0","7723.0","102.0","145.0","221.0","17.0","138.0","0.5052","0.070721597","0.6066","0.5241","0.6798","6.7","6.2","-0.5","29.5","0.0","20.4",33491,"0.585289596415","0.00536723899846","0.0051588025325","0.0","4.353956158","4.632582497","3.94440901","9.641142704","90.3588573"
4025,"Yavapai","AZ","W","2/5/08","Primary",14742,6784,7115,602,"0.022452856","obama","23.7","22.5","22.0","87583.0","0.378235502","0.61048377","0.232248267","bush","208014.0","168999.0","25231.0","174331.0","1286.0","2791.0","1495.0","164.0","2716.0","0.4266","0.074412365","0.8472","0.527","0.7342","3.9","4.1","0.2","17.0","0.16","12.8",40382,"0.110937994353","0.0210426404484","0.0134911680606","0.00860808156784","13.71866695","6.660803171","4.947005475","23.46035449","76.53964551"
4027,"Yuma","AZ","W","2/5/08","Primary",6429,3971,1667,592,"-0.358376108","clinton","32.4","29.4","16.5","38529.0","0.416102157","0.575774092","0.159671935","bush","187555.0","160767.0","104898.0","74163.0","2940.0","1998.0","1713.0","179.0","1664.0","0.4574","0.059550312","0.6581","0.5031","0.7221","9.4","9.0","-0.4","28.6","0.24","19.1",35739,"0.235861672478","0.0222151400397","0.00564908202417","0.00353692524965","10.52133598","5.91825149","3.848519254","29.51319898","70.48680102"
5001,"Arkansas","AR","S","2/5/08","Primary",2634,2017,499,58,"-0.576309795","clinton","19.7","27.0","16.2","6946.0","0.447739706","0.545493809","0.097754103","bush","19884.0","20662.0","232.0","14519.0","4866.0","44.0","79.0","1.0","143.0","0.4946","0.045910539","0.7242","0.6115","0.6779","9.6","9.1","-0.5","14.0","4.35","17.6",34821,"0.0309412501807","0.245939563352","0.132536507784","0.0115186274037","3.730471602","40.08979413","3.741422105","46.70389838","53.29610162"
5003,"Ashley","AR","S","2/5/08","Primary",2678,1823,721,51,"-0.41150112","clinton","25.2","28.6","13.8","8512.0","0.455944549","0.536536654","0.080592105","bush","22843.0","24187.0","950.0","15514.0","6155.0","37.0","47.0","7.0","133.0","0.469","0.046769888","0.7249","0.5601","0.7619","9.7","8.9","-0.8","15.8","0.0","21.0",32800,"0.0281713412367","0.47081663844","0.0658845883762","0.0","8.110115364","40.13467347","3.238104669","55.03292568","44.96707432"
5005,"Baxter","AR","S","2/5/08","Primary",4243,2895,1163,114,"-0.408201744","clinton","68.4","20.7","26.8","18530.0","0.384727469","0.600539665","0.215812196","bush","41307.0","38467.0","495.0","39934.0","93.0","224.0","173.0","8.0","380.0","0.5162","0.04099655","0.7754","0.4917","0.7974","6.0","6.4","0.4","13.6","0.0","14.3",31278,"0.101729797322","0.176991611525","0.0428541655812","0.00997759599854","5.816098173","18.35575339","5.619359123","25.05471805","74.94528195"
5007,"Benton","AR","S","2/5/08","Primary",12059,8563,3169,177,"-0.447300771","clinton","206.6","30.7","14.3","68121.0","0.30469312","0.68365115","0.378958031","bush","196045.0","154781.0","26947.0","157380.0","2139.0","2859.0","3731.0","207.0","2782.0","0.3498","0.088613028","0.8042","0.6378","0.722","4.0","4.2","0.2","14.3","0.29","9.1",48162,"0.0587591098132","0.192502248934","0.0522209040064","0.0127765537202","5.487839749","15.53477271","4.631532394","21.84308149","78.15691851"
5009,"Boone","AR","S","2/5/08","Primary",3186,2479,596,84,"-0.591023227","clinton","58.1","27.7","16.7","14777.0","0.314001489","0.66271909","0.348717602","bush","36405.0","34064.0","619.0","34854.0","161.0","262.0","137.0","8.0","364.0","0.5002","0.044648009","0.7684","0.5959","0.7334","6.2","6.5","0.3","14.7","0.0","15.9",33563,"0.0291033345116","0.272357723577","0.0374101567103","0.00129609991752","0.0","17.33333333","5.867263236","21.74496644","78.25503356"
5011,"Bradley","AR","S","2/5/08","Primary",1634,1099,447,41,"-0.399020808","clinton","19.0","29.2","17.5","4249.0","0.519180984","0.473287832","-0.045893151","kerry","12111.0","12603.0","1298.0","7344.0","3363.0","26.0","16.0","0.0","64.0","0.5788","0.055647497","0.6661","0.5187","0.7251","7.2","6.6","-0.6","20.0","2.3","25.8",27543,"0.0245238095238","0.335079365079","0.0790476190476","0.0","6.987111154","30.7491036","4.98110282","49.88855509","50.11144491"
5013,"Calhoun","AR","S","2/5/08","Primary",775,552,167,21,"-0.496774194","clinton","8.8","26.6","16.0","2299.0","0.408438452","0.582862114","0.174423662","bush","5558.0","5731.0","129.0","4102.0","1257.0","14.0","3.0","0.0","53.0","0.5161","0.047700902","0.6874","0.5555","0.8218","7.8","7.5","-0.3","15.1","0.0","18.0",31783,"0.0","0.22614902507","0.0550139275766","0.0","2.207398423","73.07459066","2.85021225","82.68041237","17.31958763"
5015,"Carroll","AR","S","2/5/08","Primary",2775,1868,782,74,"-0.391351351","clinton","40.7","26.9","15.8","10481.0","0.397004103","0.590020036","0.193015934","bush","27339.0","25425.0","3800.0","22796.0","72.0","253.0","101.0","14.0","303.0","0.5357","0.057848809","0.7177","0.6206","0.7302","6.5","6.0","-0.5","21.4","0.0","16.2",30789,"0.0487044997437","0.181093977994","0.0418424892535","0.0","4.059633866","34.68776263","4.140022655","41.81678664","58.18321336"
5017,"Chicot","AR","S","2/5/08","Primary",1506,758,681,26,"-0.051128818","clinton","19.6","27.8","15.4","4757.0","0.629178053","0.362623502","-0.266554551","kerry","12915.0","14089.0","563.0","5244.0","6907.0","16.0","75.0","2.0","108.0","0.604","0.038853626","0.6422","0.5107","0.6963","9.2","8.9","-0.3","24.0","0.0","36.2",23546,"0.043139477226","0.313239356804","0.0410143798257","0.0","5.551232166","18.76783398","6.692607004","35.46044099","64.53955901"
5019,"Clark","AR","S","2/5/08","Primary",3398,2385,864,74,"-0.447616245","clinton","27.5","37.5","14.6","9211.0","0.541743567","0.449896862","-0.091846705","kerry","22913.0","23501.0","967.0","16304.0","4991.0","115.0","248.0","9.0","279.0","0.5157","0.039469245","0.7527","0.5928","0.6564","5.5","5.7","0.2","16.6","0.0","21.1",31437,"0.0157563917438","0.428777711713","0.079121719188","0.0","1.230304338","31.69868336","5.115475934","36.36088927","63.63911073"
5021,"Clay","AR","S","2/5/08","Primary",2788,2474,209,42,"-0.81241033","clinton","26.4","26.2","19.4","6096.0","0.535433071","0.452591864","-0.082841207","kerry","16497.0","17548.0","177.0","15979.0","52.0","116.0","32.0","0.0","141.0","0.5789","0.028773073","0.6061","0.5697","0.7491","10.2","9.5","-0.7","14.8","0.0","19.9",28039,"0.00471349877903","0.273042194332","0.0644556760747","0.0","5.244415669","23.01715766","4.855940434","35.6857667","64.3142333"
5023,"Cleburne","AR","S","2/5/08","Primary",3429,2779,456,107,"-0.677456985","clinton","42.4","23.5","21.1","11761.0","0.384065981","0.60428535","0.220219369","bush","25485.0","24112.0","453.0","24521.0","131.0","118.0","42.0","6.0","214.0","0.4669","0.048816423","0.7478","0.5249","0.806","6.6","6.7","0.1","15.3","0.5","14.7",34240,"0.0194626964984","0.216335357232","0.071612742244","0.0118106961657","7.56936737","21.57047725","4.378468368","31.44839068","68.55160932"
5025,"Cleveland","AR","S","2/5/08","Primary",1322,1116,136,27,"-0.741301059","clinton","14.5","28.6","13.6","3496.0","0.414759725","0.574656751","0.159897025","bush","8858.0","8551.0","174.0","7370.0","1194.0","31.0","20.0","1.0","68.0","0.4614","0.039497857","0.7307","0.5901","0.8225","6.8","6.8","0.0","13.5","0.0","15.5",36535,"0.0","0.0759537976899","0.0926379652316","0.0","4.378531073","12.47645951","0.0","37.75894539","62.24105461"
