"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","SalePriceUnit","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
59700333,"1 Mono St # B, San Francisco, CA",37758336,-122443411,"12/11/15","1.08","$M",False,"2.0","1.5","1142.0","sqft","","","1968.0"
59718417,"1451 Sanchez St, San Francisco, CA",37745862,-122428786,"12/2/15","2.38","$M",False,"3.0","3.0","1960.0","sqft","","","2001.0"
59779139,"2020 Stockton St, San Francisco, CA",37804563,-122409793,"12/7/15","1.9","$M",False,"3.0","2.0","1786.0","sqft","","","1952.0"
59779295,"2341 Francisco St, San Francisco, CA",37800533,-122443740,"11/16/15","1.57","$M",False,"2.0","2.0","1415.0","sqft","","","1927.0"
59779481,"2515 Lake St, San Francisco, CA",37785432,-122486556,"12/11/15","1.56","$M",False,"3.0","3.0","2500.0","sqft","","","1936.0"
59779608,"1 Mono St # B, San Francisco, CA",37758340,-122443425,"12/11/15","1.08","$M",False,"","","1142.0","sqft","","","1968.0"
59779633,"1488 Harrison St APT 103, San Francisco, CA",37770933,-122412421,"11/20/15","900000.0","$",False,"1.0","2.0","1102.0","sqft","","","2001.0"
59779666,"425 14th St APT 4, San Francisco, CA",37767836,-122422803,"11/13/15","1.5","$M",False,"2.0","2.5","1328.0","sqft","","","2001.0"
59779827,"761 Tehama St APT 13, San Francisco, CA",37775009,-122411787,"12/3/15","750000.0","$",False,"1.0","1.5","871.0","sqft","","","2001.0"
60825591,"77 Dow Pl APT 500, San Francisco, CA",37784195,-122396605,"1/5/16","968000.0","$",False,"1.0","1.5","1092.0","sqft","","","2002.0"
61288341,"710 Masonic Ave, San Francisco, CA",37774719,-122445912,"12/4/15","1.18","$M",False,"2.0","1.0","1405.0","sqft","","","1914.0"
61288364,"439 19th Ave, San Francisco, CA",37779545,-122478580,"11/25/15","1.0","$M",False,"3.0","2.0","1544.0","sqft","","","2001.0"
61288416,"1800 San Jose Ave, San Francisco, CA",37728890,-122440467,"12/1/15","335100.0","$",False,"","1.0","695.0","sqft","","","2003.0"
61288454,"77 Dow Pl APT 507, San Francisco, CA",37784195,-122396605,"11/10/15","950000.0","$",False,"1.0","2.0","1075.0","sqft","","","2002.0"
61288494,"400 Alemany Blvd APT 12, San Francisco, CA",37733174,-122414551,"2/11/16","650000.0","$",False,"2.0","1.5","1048.0","sqft","","","2003.0"
61325028,"901 Post St # 2, San Francisco, CA",37787089,-122416761,"2/7/16","885000.0","$",False,"3.0","2.0","1207.0","sqft","","","2002.0"
61325240,"32 Yukon St, San Francisco, CA",37759138,-122442427,"12/2/15","1.23","$M",False,"2.0","1.0","1119.0","sqft","","","1949.0"
61325251,"18 Colonial Way APT 2, San Francisco, CA",37728700,-122440609,"1/21/16","878000.0","$",False,"3.0","2.0","1640.0","sqft","","","2003.0"
61325365,"1325 Indiana St UNIT 108, San Francisco, CA",37753680,-122390420,"12/1/15","890000.0","$",False,"1.0","2.0","1121.0","sqft","","","2002.0"
61325457,"400 Alemany Blvd APT 15, San Francisco, CA",37733174,-122414551,"12/11/15","700000.0","$",False,"2.0","2.0","1048.0","sqft","","","2003.0"
63107226,"3981 Alemany Blvd APT 206, San Francisco, CA",37710480,-122467645,"11/20/15","515000.0","$",False,"1.0","1.0","670.0","sqft","","","2002.0"
63153965,"163 Precita Ave, San Francisco, CA",37747528,-122417059,"12/1/15","995000.0","$",False,"3.0","2.0","1290.0","sqft","","","1900.0"
63196600,"2032 Green St # B, San Francisco, CA",37796779,-122432659,"12/8/15","930000.0","$",False,"","1.0","950.0","sqft","","","1900.0"
63196937,"1265 Masonic Ave # C, San Francisco, CA",37769369,-122445536,"11/30/15","1.41","$M",False,"2.0","2.0","1596.0","sqft","3453.0","sqft","1904.0"
63197016,"555 Irving St, San Francisco, CA",37763934,-122463872,"12/10/15","1.23","$M",False,"2.0","2.0","1229.0","sqft","","","2003.0"
63197063,"4677 18th St, San Francisco, CA",37760155,-122442855,"12/3/15","1.57","$M",False,"3.0","2.0","1718.0","sqft","","","1905.0"
63197193,"3345 17th St APT 5, San Francisco, CA",37763146,-122420502,"12/30/15","875000.0","$",False,"1.0","2.0","878.0","sqft","","","2002.0"
63197318,"765 Market St APT 27B, San Francisco, CA",37786220,-122404310,"11/18/15","1.42","$M",False,"1.0","1.1","1004.0","sqft","","","2001.0"
63197354,"765 Market St APT 31H, San Francisco, CA",37786220,-122404310,"12/17/15","2.8","$M",False,"2.0","3.0","1434.0","sqft","","","2001.0"
63197592,"3021 20th St, San Francisco, CA",37758878,-122411147,"12/7/15","1.1","$M",False,"1.0","2.0","1267.0","sqft","","","1890.0"
64969444,"140 S Van Ness Ave UNIT 619, San Francisco, CA",37771585,-122418825,"1/21/16","980000.0","$",False,"2.0","2.0","1075.0","sqft","","","2002.0"
64969458,"320 Alabama St APT 11, San Francisco, CA",37765164,-122412750,"12/1/15","1.6","$M",False,"3.0","2.5","1809.0","sqft","","","2003.0"
64969751,"2412 Harrison St APT 104, San Francisco, CA",37758487,-122412814,"11/13/15","1.35","$M",False,"2.0","3.0","1723.0","sqft","","","2002.0"
64969822,"140 S Van Ness Ave UNIT 631, San Francisco, CA",37771585,-122418825,"12/4/15","895000.0","$",False,"2.0","2.0","1075.0","sqft","","","2002.0"
64969840,"140 S Van Ness Ave UNIT 746, San Francisco, CA",37771585,-122418825,"12/11/15","906667.0","$",False,"2.0","2.0","1255.0","sqft","","","2002.0"
64969894,"140 S Van Ness Ave UNIT 1021, San Francisco, CA",37771585,-122418825,"12/3/15","1.01","$M",False,"2.0","2.0","1160.0","sqft","","","2002.0"
64969930,"2412 Harrison St APT 109, San Francisco, CA",37758487,-122412814,"11/12/15","1.2","$M",False,"1.0","2.0","1309.0","sqft","","","2002.0"
64971338,"108 Cervantes Blvd, San Francisco, CA",37804352,-122439281,"11/17/15","2.1","$M",False,"3.0","","1993.0","sqft","","","1935.0"
64971339,"3466 Scott St, San Francisco, CA",37802104,-122441277,"11/17/15","538000.0","$",False,"2.0","1.0","1371.0","sqft","","","1925.0"
64971431,"527 Broderick St, San Francisco, CA",37775169,-122439907,"12/4/15","1.82","$M",False,"3.0","3.0","1518.0","sqft","","","1900.0"
64971857,"1436 Vallejo St, San Francisco, CA",37797200,-122421035,"12/18/15","1.21","$M",False,"","5.0","4554.0","sqft","1920.0","sqft","1925.0"
64972330,"499 33rd Ave APT 101, San Francisco, CA",37779990,-122493690,"11/30/15","300000.0","$",False,"2.0","2.0","879.0","sqft","","","2004.0"
64972332,"499 33rd Ave APT 103, San Francisco, CA",37779990,-122493690,"11/30/15","400000.0","$",False,"2.0","2.0","1375.0","sqft","","","2004.0"
64972340,"499 33rd Ave APT 305, San Francisco, CA",37779990,-122493690,"12/15/15","1.34","$M",False,"4.0","","2397.0","sqft","","","2004.0"
64972342,"499 33rd Ave APT 310, San Francisco, CA",37779990,-122493690,"11/20/15","1.08","$M",False,"3.0","","1751.0","sqft","","","2004.0"
64972578,"333 1st St PH 2103, San Francisco, CA",37787029,-122393638,"12/15/15","1.03","$M",False,"1.0","1.0","713.0","sqft","","","2004.0"
64972644,"355 1st St UNIT S909, San Francisco, CA",37787031,-122393642,"12/11/15","1.25","$M",False,"2.0","2.0","995.0","sqft","","","2004.0"
64972682,"355 1st St UNIT 1503, San Francisco, CA",37787029,-122393600,"1/3/16","1.12","$M",False,"1.0","1.0","795.0","sqft","","","2004.0"
64972688,"355 1st St UNIT 1602, San Francisco, CA",37787029,-122393638,"12/30/15","1.5","$M",False,"2.0","2.0","1239.0","sqft","","","2004.0"
64972695,"355 1st St UNIT 1702, San Francisco, CA",37787029,-122393600,"1/7/16","1.57","$M",False,"2.0","2.0","1166.0","sqft","","","2004.0"
64972712,"355 1st St UNIT S1905, San Francisco, CA",37787031,-122393642,"11/20/15","860000.0","$",False,"1.0","1.0","691.0","sqft","","","2004.0"
64972881,"1 Crescent Way APT 1402, San Francisco, CA",37710850,-122390182,"12/31/15","660000.0","$",False,"2.0","2.0","1063.0","sqft","","","2001.0"
64972890,"101 Crescent Way APT 2102, San Francisco, CA",37710918,-122389238,"11/20/15","488000.0","$",False,"2.0","2.0","1063.0","sqft","","","2001.0"
67394276,"400 Beale St APT 408, San Francisco, CA",37786910,-122390925,"11/24/15","699000.0","$",False,"1.0","1.0","694.0","sqft","","","2002.0"
67394607,"200 Townsend St UNIT 45, San Francisco, CA",37778904,-122393325,"12/7/15","875000.0","$",False,"1.0","2.0","856.0","sqft","","","2003.0"
67394883,"380 10th St UNIT 27, San Francisco, CA",37771683,-122411809,"11/17/15","1.15","$M",False,"2.0","2.0","1305.0","sqft","","","2004.0"
67394898,"8300 Oceanview Ter APT 306, San Francisco, CA",37710480,-122467645,"11/20/15","510000.0","$",False,"1.0","1.0","745.0","sqft","","","2002.0"
67394949,"1452 Bush St UNIT 1, San Francisco, CA",37788838,-122421268,"12/10/15","1.08","$M",False,"2.0","2.5","1176.0","sqft","","","2004.0"
67395015,"8400 Oceanview Ter APT 218, San Francisco, CA",37710480,-122467645,"12/21/15","542000.0","$",False,"1.0","1.0","700.0","sqft","","","2002.0"
69817329,"955 Excelsior Ave, San Francisco, CA",37722655,-122425573,"11/13/15","1.15","$M",False,"4.0","4.0","2134.0","sqft","2495.0","sqft","2005.0"
69817812,"9 Lafayette St # 3, San Francisco, CA",37773411,-122417548,"12/11/15","975000.0","$",False,"2.0","2.0","1215.0","sqft","","","2003.0"
69817917,"200 Brannan St APT 413, San Francisco, CA",37783594,-122390725,"1/4/16","995000.0","$",False,"1.0","2.0","1048.0","sqft","","","2004.0"
69817944,"767 Bryant St, San Francisco, CA",37776359,-122401564,"12/22/15","769000.0","$",False,"1.0","2.0","908.0","sqft","","","2002.0"
69817953,"767 Bryant St APT 402, San Francisco, CA",37776359,-122401564,"12/21/15","769000.0","$",False,"","","931.0","sqft","","","2002.0"
69817957,"767 Bryant St APT 407, San Francisco, CA",37776354,-122401570,"12/22/15","769000.0","$",False,"1.0","2.0","908.0","sqft","","","2002.0"
69818990,"3 Lupine Ave, San Francisco, CA",37784322,-122449645,"12/18/15","1.75","$M",False,"3.0","2.0","1700.0","sqft","","","1950.0"
69819284,"501 Beale St UNIT 9H, San Francisco, CA",37786235,-122389068,"11/18/15","1.95","$M",False,"2.0","2.0","1161.0","sqft","","","2006.0"
69819412,"250 King St UNIT 410, San Francisco, CA",37777645,-122393430,"12/1/15","759000.0","$",False,"1.0","1.0","822.0","sqft","","","2004.0"
69819469,"250 King St UNIT 1304, San Francisco, CA",37777645,-122393430,"11/12/15","645000.0","$",False,"1.0","1.0","587.0","sqft","","","2004.0"
69819637,"260 King St UNIT 815, San Francisco, CA",37777641,-122393417,"2/8/16","800000.0","$",False,"1.0","1.0","903.0","sqft","","","2004.0"
69819664,"260 King St UNIT 1205, San Francisco, CA",37777191,-122393394,"11/16/15","1.48","$M",False,"2.0","2.0","1488.0","sqft","","","2004.0"
69819708,"260 King St UNIT 421, San Francisco, CA",37777641,-122393417,"12/15/15","731000.0","$",False,"1.0","1.0","695.0","sqft","","","2004.0"
69819769,"260 King St UNIT 723, San Francisco, CA",37775996,-122394828,"11/17/15","1.01","$M",False,"2.0","2.0","928.0","sqft","","","2004.0"
69819845,"260 King St UNIT 769, San Francisco, CA",37777191,-122393394,"11/20/15","815000.0","$",False,"1.0","1.0","748.0","sqft","","","2004.0"
69819930,"2311 Scott St APT 1, San Francisco, CA",37791370,-122439704,"12/29/15","2.72","$M",False,"3.0","2.0","1986.0","sqft","","","1965.0"
69820025,"270 Valencia St APT 503, San Francisco, CA",37768520,-122422592,"12/18/15","890000.0","$",False,"2.0","1.0","747.0","sqft","","","2005.0"
69820026,"270 Valencia St APT 505, San Francisco, CA",37768520,-122422592,"12/18/15","890000.0","$",False,"1.0","1.0","657.0","sqft","","","2005.0"
69820035,"760 Treat Ave # 1, San Francisco, CA",37757970,-122413821,"12/14/15","1.53","$M",False,"3.0","2.0","1275.0","sqft","","","1900.0"
71713698,"50 Lansing St UNIT 201, San Francisco, CA",37786148,-122394291,"12/4/15","1.2","$M",False,"2.0","2.0","1202.0","sqft","","","2006.0"
72547405,"35 Lakeshore Ct, Richmond, CA",37733787,-122490486,"1/19/16","260000.0","$",False,"1.0","1.0","549.0","sqft","","","1991.0"
72549972,"15 Lakeshore Ct, Richmond, CA",37731563,-122494537,"11/18/15","349000.0","$",False,"2.0","1.0","869.0","sqft","","","1991.0"
72554809,"209 Lakeshore Ct, Richmond, CA",37729995,-122497001,"1/8/16","230000.0","$",False,"1.0","1.0","549.0","sqft","","","1991.0"
79841177,"350 Broderick St APT 226, San Francisco, CA",37773649,-122438870,"12/4/15","1.09","$M",False,"2.0","2.0","928.0","sqft","","","2007.0"
79841585,"38 Belcher St APT 2, San Francisco, CA",37768651,-122430499,"11/20/15","1.1","$M",False,"2.0","1.0","862.0","sqft","","",""
79841626,"6542 Fulton St, San Francisco, CA",37771905,-122502038,"12/8/15","800000.0","$",False,"2.0","1.0","994.0","sqft","","","1937.0"
79843553,"1015 Ashbury St APT 2, San Francisco, CA",37764320,-122446342,"2/4/16","1.35","$M",False,"2.0","2.0","1252.0","sqft","","","1913.0"
79843912,"1327 Cabrillo St, San Francisco, CA",37774707,-122472938,"12/14/15","1.28","$M",False,"3.0","1.0","1755.0","sqft","","","1922.0"
79844263,"555 4th St, San Francisco, CA",37779422,-122396712,"11/16/15","788000.0","$",False,"1.0","1.0","670.0","sqft","1.0","ac","2006.0"
79844821,"638 19th St UNIT 10, San Francisco, CA",37762084,-122389007,"12/30/15","1.52","$M",False,"3.0","2.5","1467.0","sqft","","","2007.0"
79845444,"988 Fulton St APT 326, San Francisco, CA",37778057,-122432510,"1/28/16","555000.0","$",False,"1.0","1.0","417.0","sqft","","","1999.0"
79846075,"1562 22nd St, San Francisco, CA",37757671,-122396586,"12/23/15","1.67","$M",False,"3.0","2.0","2542.0","sqft","","","2006.0"
79846566,"199 Tiffany Ave APT 202, San Francisco, CA",37744274,-122421340,"11/10/15","1.19","$M",False,"2.0","2.0","1118.0","sqft","","","2004.0"
79846666,"555 4th St UNIT 513, San Francisco, CA",37779422,-122396712,"12/16/15","1.18","$M",False,"2.0","2.0","1177.0","sqft","","","2006.0"
79846985,"555 4th St UNIT 728, San Francisco, CA",37779048,-122397178,"11/16/15","788000.0","$",False,"1.0","1.0","671.0","sqft","","","2006.0"
80730869,"260 King St UNIT 817, San Francisco, CA",37777191,-122393394,"11/10/15","750000.0","$",False,"","1.0","759.0","sqft","","","2004.0"
80730989,"2002 3rd St APT 212, San Francisco, CA",37763988,-122389167,"1/22/16","1.1","$M",False,"2.0","2.0","1358.0","sqft","","","2002.0"
80731709,"35 Lucerne St # C, San Francisco, CA",37773727,-122401537,"12/18/15","969000.0","$",False,"","","1446.0","sqft","","","1997.0"
80731986,"59 Rodgers St # B, San Francisco, CA",37775070,-122408775,"11/20/15","800000.0","$",False,"1.0","1.0","800.0","sqft","","","2000.0"
80732028,"83 Lafayette St APT 4, San Francisco, CA",37772805,-122416538,"12/23/15","760000.0","$",False,"1.0","1.0","1008.0","sqft","","","1993.0"
80732173,"2080 3rd St APT 8, San Francisco, CA",37763302,-122389100,"12/17/15","875000.0","$",False,"1.0","2.0","998.0","sqft","","","1998.0"
80732939,"125 Gilbert St APT 17, San Francisco, CA",37773223,-122401916,"11/16/15","875000.0","$",False,"1.0","1.5","1047.0","sqft","","","1996.0"
80734665,"142 Russ St STE 5, San Francisco, CA",37778152,-122407806,"12/20/15","1.48","$M",False,"2.0","2.0","2198.0","sqft","","","1999.0"
80735046,"260 King St UNIT 703, San Francisco, CA",37777191,-122393394,"12/3/15","1.27","$M",False,"2.0","2.0","1286.0","sqft","","","2004.0"
80735111,"188 Minna St APT 28B, San Francisco, CA",37786289,-122401374,"12/17/15","2.85","$M",False,"2.0","2.5","1740.0","sqft","","","2005.0"
80735775,"650 Delancey St APT 203, San Francisco, CA",37782775,-122389686,"12/16/15","2.17","$M",False,"2.0","2.0","1619.0","sqft","","","1996.0"
80736058,"720 York St UNIT 201, San Francisco, CA",37759831,-122409205,"11/25/15","900000.0","$",False,"1.0","1.0","867.0","sqft","","","1999.0"
80737517,"303 Langton St # 2, San Francisco, CA",37773690,-122404988,"11/25/15","850000.0","$",False,"2.0","1.5","1220.0","sqft","","","1997.0"
80738064,"761 Tehama St APT 1, San Francisco, CA",37775009,-122411787,"12/3/15","750000.0","$",False,"2.0","2.0","1401.0","sqft","","","2001.0"
80738317,"650 Delancey St APT 109, San Francisco, CA",37782577,-122389991,"12/4/15","1.95","$M",False,"","2.0","1554.0","sqft","","","1996.0"
80738981,"400 Beale St APT 1308, San Francisco, CA",37786910,-122390925,"11/16/15","3650.0","$",False,"1.0","1.0","680.0","sqft","","","2002.0"
80741376,"1310 Minnesota St # 29, San Francisco, CA",37753700,-122390068,"11/20/15","1.12","$M",False,"1.0","2.0","1000.0","sqft","","","2002.0"
80741391,"340 6th St UNIT 303, San Francisco, CA",37777801,-122405227,"12/31/15","5700.0","$",False,"","","2176.0","sqft","4500.0","sqft","1997.0"
80742238,"2002 3rd St APT 213, San Francisco, CA",37763988,-122389167,"12/29/15","1.1","$M",False,"2.0","2.0","1354.0","sqft","","","2002.0"
80742310,"400 Beale St APT 1407, San Francisco, CA",37786910,-122390925,"12/31/15","1.05","$M",False,"2.0","2.0","1102.0","sqft","","","2001.0"
80743040,"188 S Park St APT 6, San Francisco, CA",37781016,-122395070,"12/16/15","1.48","$M",False,"3.0","2.5","1456.0","sqft","","","2002.0"
80744434,"950 Harrison St UNIT 101, San Francisco, CA",37778388,-122403190,"12/15/15","980000.0","$",False,"3.0","2.0","1642.0","sqft","","","2000.0"
80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA",37786632,-122399101,"2/3/16","908000.0","$",False,"1.0","1.0","702.0","sqft","","","2004.0"
80746381,"400 Beale St APT 2506, San Francisco, CA",37786910,-122390925,"12/28/15","1.2","$M",False,"2.0","2.0","1215.0","sqft","","","2002.0"
80746693,"142 Russ St APT 4, San Francisco, CA",37778152,-122407806,"11/25/15","1.73","$M",False,"3.0","2.5","2326.0","sqft","","","1999.0"
80747397,"175 Russ St APT 14, San Francisco, CA",37778156,-122406990,"12/10/15","1.19","$M",False,"","","1361.0","sqft","","","2003.0"
80747693,"1050 N Point St APT 1606, San Francisco, CA",37805426,-122424814,"12/30/15","1.35","$M",False,"2.0","2.0","","","","","1963.0"
80748857,"999 16th St APT 17, San Francisco, CA",37766197,-122396560,"12/14/15","820000.0","$",False,"1.0","1.5","1140.0","sqft","","","1998.0"
80749447,"199 New Montgomery St UNIT 1201, San Francisco, CA",37786632,-122399101,"11/10/15","1.15","$M",False,"2.0","2.0","971.0","sqft","","","2004.0"
80749465,"16 Jennifer Pl, San Francisco, CA",37780017,-122402328,"11/16/15","950000.0","$",False,"2.0","","1367.0","sqft","","","2000.0"
80750153,"1099 23rd St APT 1, San Francisco, CA",37755009,-122390599,"12/3/15","801000.0","$",False,"1.0","2.0","687.0","sqft","","","2000.0"
80750787,"370 De Haro St # TB3, San Francisco, CA",37765460,-122402137,"11/18/15","1.12","$M",False,"1.0","2.0","1180.0","sqft","","","1999.0"
80751734,"300 Beale St APT 504, San Francisco, CA",37788139,-122392578,"12/15/15","750000.0","$",False,"1.0","1.0","754.0","sqft","","","1937.0"
80752101,"60 Rausch St APT 401, San Francisco, CA",37776125,-122409677,"12/11/15","1.88","$M",False,"3.0","2.5","1703.0","sqft","","","2002.0"
80755226,"2600 18th St STE 22, San Francisco, CA",37762136,-122408479,"11/18/15","1.25","$M",False,"2.0","2.0","1662.0","sqft","","","1999.0"
80755560,"725 Tehama St UNIT 4, San Francisco, CA",37775283,-122411440,"12/17/15","1.23","$M",False,"2.0","2.0","1599.0","sqft","","","2000.0"
80756614,"1011 23rd St APT 2, San Francisco, CA",37755031,-122390251,"1/21/16","925000.0","$",False,"2.0","1.5","1223.0","sqft","","","2000.0"
82785286,"181 Ofarrell St STE 514, San Francisco, CA",37786190,-122407630,"12/30/15","978000.0","$",False,"1.0","1.5","1080.0","sqft","","","2006.0"
82785479,"750 Van Ness Ave # V704, San Francisco, CA",37782379,-122420166,"11/20/15","495000.0","$",True,"","1.0","395.0","sqft","","","2008.0"
82785514,"1394 Mcallister St, San Francisco, CA",37778463,-122434933,"11/13/15","2.1","$M",False,"3.0","2.5","2300.0","sqft","","","1890.0"
82785630,"753 Baker St, San Francisco, CA",37778031,-122442157,"11/20/15","1.2","$M",False,"2.0","1.0","1444.0","sqft","","","1900.0"
82785876,"1160 Mission St UNIT 904, San Francisco, CA",37778705,-122412635,"12/1/15","790000.0","$",False,"1.0","1.0","765.0","sqft","","","2008.0"
82785952,"2 Mint Plz STE 401, San Francisco, CA",37783241,-122407350,"11/24/15","1.25","$M",False,"2.0","2.0","1245.0","sqft","","","2009.0"
82785995,"1234 Howard St # 2B3, San Francisco, CA",37775993,-122412506,"11/23/15","960000.0","$",False,"1.0","1.0","888.0","sqft","","","2007.0"
82786028,"425 1st St UNIT 802, San Francisco, CA",37786041,-122392654,"12/22/15","1.34","$M",False,"2.0","2.0","1309.0","sqft","","","2008.0"
82786211,"310 Townsend St APT 311, San Francisco, CA",37777027,-122395736,"12/8/15","900000.0","$",False,"1.0","1.0","853.0","sqft","","","2006.0"
82816304,"1264 Noe St, San Francisco, CA",37748729,-122431892,"11/25/15","1.25","$M",False,"2.0","1.0","1078.0","sqft","","","1910.0"
83152921,"177 Townsend St UNIT 527, San Francisco, CA",37778980,-122391754,"11/16/15","1.3","$M",False,"2.0","2.0","1019.0","sqft","","","2007.0"
83153276,"964 Potrero Ave, San Francisco, CA",37756742,-122407035,"11/12/15","690000.0","$",False,"","1.0","1130.0","sqft","","","1906.0"
83154048,"55 Page St APT 415, San Francisco, CA",37773891,-122421875,"12/4/15","895000.0","$",False,"1.0","1.0","750.0","sqft","","","2008.0"
83154302,"888 7th St UNIT 308, San Francisco, CA",37770378,-122401062,"11/20/15","325000.0","$",False,"1.0","1.0","537.0","sqft","","","2008.0"
89228573,"901 Bush St APT 307, San Francisco, CA",37789520,-122412277,"11/17/15","665000.0","$",False,"1.0","1.0","477.0","sqft","","","1909.0"
89236680,"1816 Castro St, San Francisco, CA",37747035,-122433868,"2/2/16","850000.0","$",False,"2.0","1.0","884.0","sqft","","","1918.0"
89236772,"36 Heather Ave, San Francisco, CA",37785161,-122452628,"12/15/15","810000.0","$",False,"1.0","1.0","906.0","sqft","","","1949.0"
89236856,"1049 Dolores St APT 4, San Francisco, CA",37752658,-122424819,"12/18/15","1.27","$M",False,"2.0","1.0","904.0","sqft","","","1960.0"
89237493,"425 1st St UNIT 4905, San Francisco, CA",37786064,-122392173,"12/31/15","1.01","$M",False,"1.0","1.0","710.0","sqft","","","2008.0"
89237721,"301 Main St # T28F, San Francisco, CA",37789333,-122391698,"12/1/15","2.2","$M",False,"2.0","2.0","1323.0","sqft","","","2008.0"
89237766,"451 Kansas St UNIT 448, San Francisco, CA",37764114,-122402984,"12/1/15","1.16","$M",False,"2.0","2.5","1030.0","sqft","","","2007.0"
89237920,"122 Maynard St, San Francisco, CA",37729094,-122427690,"12/22/15","10500.0","$",False,"5.0","5.0","2700.0","sqft","2750.0","sqft","2009.0"
89237930,"333 Main St # IT8H, San Francisco, CA",37788944,-122391075,"12/8/15","972000.0","$",False,"1.0","1.0","835.0","sqft","","","2008.0"
89238065,"338 Spear St UNIT 5J, San Francisco, CA",37789533,-122390371,"11/20/15","1.05","$M",False,"1.0","1.0","1021.0","sqft","","","2009.0"
89238087,"425 1st St UNIT 4801, San Francisco, CA",37786933,-122393769,"11/20/15","481000.0","$",False,"1.0","1.0","837.0","sqft","","","2008.0"
89238407,"631 Folsom St APT 12B, San Francisco, CA",37784713,-122396873,"11/25/15","1.27","$M",False,"2.0","2.0","1054.0","sqft","","","2009.0"
89238425,"1326 Lyon St, San Francisco, CA",37783218,-122444229,"12/17/15","945000.0","$",False,"2.0","1.5","1300.0","sqft","","","1906.0"
89238591,"6 Mint Plz APT 601A, San Francisco, CA",37783080,-122407541,"12/2/15","840000.0","$",False,"1.0","1.0","606.0","sqft","","","1900.0"
89238700,"1521 Sutter St APT 304, San Francisco, CA",37786731,-122425918,"12/11/15","1.09","$M",False,"2.0","2.0","1098.0","sqft","","","2008.0"
89239104,"301 Main St # IT5C, San Francisco, CA",37789333,-122391698,"12/4/15","2.3","$M",False,"2.0","2.0","1752.0","sqft","","","2008.0"
89239155,"1501 Greenwich St UNIT 403, San Francisco, CA",37800064,-122424682,"12/8/15","19500.0","$",False,"2.0","2.0","1115.0","sqft","","","2008.0"
89239433,"383 Missouri St, San Francisco, CA",37761581,-122396117,"1/10/16","1.31","$M",False,"2.0","1.0","1625.0","sqft","","","1904.0"
89239580,"690 Market St UNIT 1705, San Francisco, CA",37788246,-122403198,"11/23/15","1.05","$M",False,"2.0","2.0","1050.0","sqft","","","2007.0"
89239642,"349 Frederick St, San Francisco, CA",37766586,-122449058,"12/11/15","1.52","$M",False,"3.0","2.5","2084.0","sqft","","","1900.0"
89239815,"472 12th Ave, San Francisco, CA",37779371,-122470275,"11/16/15","1.25","$M",False,"2.0","1.0","1508.0","sqft","","","1931.0"
89239837,"338 Spear St UNIT 10B, San Francisco, CA",37789533,-122390371,"11/17/15","1.48","$M",False,"2.0","2.0","1316.0","sqft","","","2009.0"
89239862,"901 Bush St APT 203, San Francisco, CA",37789520,-122412277,"11/24/15","635000.0","$",False,"","","429.0","sqft","","","1909.0"
89240177,"451 Kansas St UNIT 631, San Francisco, CA",37764080,-122403289,"11/24/15","1.15","$M",False,"2.0","2.0","928.0","sqft","","","2007.0"
89240293,"338 Spear St UNIT 4C, San Francisco, CA",37789533,-122390371,"12/23/15","949000.0","$",False,"1.0","1.0","799.0","sqft","","","2009.0"
89240297,"733 Front St UNIT 509, San Francisco, CA",37798027,-122400093,"11/20/15","1.2","$M",False,"1.0","1.0","890.0","sqft","","","2007.0"
89240348,"338 Spear St UNIT 39A, San Francisco, CA",37789533,-122390371,"12/23/15","2.75","$M",False,"2.0","2.0","1300.0","sqft","","","2009.0"
89240438,"6 Mint Plz APT 702A, San Francisco, CA",37783080,-122407541,"12/16/15","2.55","$M",False,"3.0","3.0","1670.0","sqft","","","1900.0"
89240616,"301 Main St # T23C, San Francisco, CA",37789333,-122391698,"11/16/15","1.43","$M",False,"1.0","1.0","809.0","sqft","","","2008.0"
94976253,"330 Berry St UNIT 506, San Francisco, CA",37773529,-122396743,"12/30/15","112500.0","$",False,"2.0","2.0","903.0","sqft","","","2009.0"
96013386,"4056 18th St, San Francisco, CA",37761173,-122434059,"2/3/16","1.23","$M",False,"3.0","1.0","1659.0","sqft","","","1901.0"
96018886,"300 Berry St UNIT 1212, San Francisco, CA",37773929,-122396240,"11/16/15","1.23","$M",False,"2.0","2.0","966.0","sqft","","","2009.0"
96023008,"397 Valley St, San Francisco, CA",37744121,-122430900,"11/10/15","1.12","$M",False,"2.0","1.0","931.0","sqft","","","1950.0"
96043590,"300 Berry St UNIT 720, San Francisco, CA",37773929,-122396240,"11/30/15","720000.0","$",False,"1.0","1.0","659.0","sqft","","","2008.0"
96048518,"16 Orizaba Ave, San Francisco, CA",37709894,-122462280,"12/9/15","1.3","$M",False,"6.0","6.0","4136.0","sqft","2613.0","sqft","2010.0"
111710714,"723 Taylor St # 501, San Francisco, CA",37789192,-122412231,"12/2/15","798000.0","$",False,"1.0","1.0","677.0","sqft","","","2010.0"
111711124,"2125 Bryant St APT 5, San Francisco, CA",37760113,-122409928,"11/17/15","1.38","$M",False,"2.0","2.0","1240.0","sqft","","","2009.0"
