"ID","Address","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
124850278,"8 Octavia St UNIT 401, San Francisco, CA","11/10/15","0.985","0.0","2.0","2.0","968.0","","2014.0"
124852113,"501 Noriega St # V, San Francisco, CA","11/10/15","0.825","","","","","3201.0","1900.0"
124852223,"534 Leland Ave #V, San Francisco, CA","11/12/15","0.288","","","","","2495.0","1900.0"
124857832,"298 Bemis St # V, San Francisco, CA","11/16/15","1.45","","","","","2031.0","1900.0"
124862135,"8 Octavia St, San Francisco, CA","11/24/15","0.6845","0.0","2.0","2.0","1001.0","","2014.0"
124865970,"255 Woodside Ave, San Francisco, CA","11/16/15","24.9","","","","","47916.0","1900.0"
124891624,"2299 Market St APT 502, San Francisco, CA","12/4/15","0.915","0.0","1.0","1.0","691.0","","2013.0"
125088462,"748 Innes Ave # 303, San Francisco, CA","12/17/15","0.49","0.0","1.0","1.0","775.0","","2011.0"
125089501,"150 Grand View Ave, San Francisco, CA","12/14/15","0.0005","","","","","44.0","1900.0"
125090873,"1379 29TH Ave #V, San Francisco, CA","12/17/15","1.18","","","","","188.0",""
125115962,"1027 Clayton St # V, San Francisco, CA","12/22/15","1.21","","","","","2247.0","1900.0"
125156575,"1915 Diamond St, San Francisco, CA","12/30/15","1.8","0.0","","1.0","2200.0","4316.0","1910.0"
2099751356,"551 Hudson Ave #202, San Francisco, CA","2/5/16","0.6555","0.0","1.0","1.0","788.0","",""
2099829492,"264 Dore St, San Francisco, CA","1/15/16","2.5","1.0","","2.0","4000.0","",""
2099901370,"1326 Utah St, San Francisco, CA","1/15/16","1.2","0.0","6.0","5.0","2861.0","",""
2099906047,"718 Long Bridge St #901, San Francisco, CA","1/23/16","1.23","0.0","2.0","2.0","1200.0","",""
2099906560,"72 Townsend #502, San Francisco, CA","11/23/15","1.64","0.0","2.0","2.0","1000.0","",""
2099925746,"738 Long Bridge St #912, San Francisco, CA","1/20/16","2.0","0.0","3.0","3.0","1961.0","",""
2099928615,"310 Carolina St UNIT 404, San Francisco, CA","12/7/15","1.75","0.0","2.0","2.5","1243.0","","2015.0"
2099929240,"1323 Cortland Ave, San Francisco, CA","1/20/16","0.55","","","","","",""
2099929310,"400 Grove St #101, San Francisco, CA","1/20/16","0.321634","0.0","1.0","1.0","","",""
2099976986,"639 35th Ave, San Francisco, CA","1/21/16","2.19","0.0","9.0","6.0","2790.0","3005.0","1900.0"
2100170419,"3947 17th Street, San Francisco, CA","2/4/16","1.25","0.0","2.0","3.0","1250.0","","1910.0"
2100628935,"2261-65 Fulton #2263, San Francisco, CA","1/12/16","0.995","0.0","2.0","1.0","1420.0","","1911.0"
2100643449,"2149 Lyon St APT 4, San Francisco, CA","12/27/15","1.1","0.0","2.0","1.5","","","1907.0"
2100646549,"1529 Golden Gate Ave, San Francisco, CA","1/7/16","2.0","0.0","2.0","2.0","2120.0","","1900.0"
2100651320,"3330 Clay St # C, San Francisco, CA","1/5/16","1.21","0.0","2.0","2.0","1283.0","","1910.0"
2100682649,"520 Natoma St APT 9, San Francisco, CA","12/1/15","0.45","0.0","1.0","1.0","","","1911.0"
2100695464,"532 Lyon St, San Francisco, CA","11/24/15","4.5","0.0","5.0","5.0","","3044.0","1904.0"
2100695466,"980 Baker St APT 3, San Francisco, CA","12/22/15","1.75","0.0","3.0","2.0","1758.0","","1961.0"
2100784055,"55 1/2 Lucy St, San Francisco, CA","12/31/15","0.0025","0.0","2.0","1.0","1000.0","",""
2100786271,"2149 Lyon St APT 1, San Francisco, CA","12/1/15","0.68","0.0","2.0","1.0","","","1907.0"
2100791455,"130A Langton Street, San Francisco, CA","12/13/15","0.75","0.0","2.0","1.5","1000.0","","1906.0"
2100830039,"1731 Larkin St APT 3, San Francisco, CA","2/9/16","1.29","0.0","2.0","2.0","","",""
2100831587,"164 Parker Ave # B, San Francisco, CA","12/3/15","1.21","0.0","2.0","1.0","","",""
2100831588,"164 Parker Ave # A, San Francisco, CA","11/19/15","1.16","0.0","2.0","1.0","","",""
2100831589,"181 Noe St, San Francisco, CA","11/22/15","1.23","0.0","3.0","1.0","","",""
2100835351,"1676 Newcomb Ave, San Francisco, CA","12/8/15","1.6","","","","","","1900.0"
2100850402,"1915 Diamond St, San Francisco, CA","12/29/15","1.8","0.0","4.0","3.0","2400.0","4356.0","1910.0"
2100861826,"1606 Jones St, San Francisco, CA","12/11/15","2.8","0.0","","","4035.0","","1907.0"
2100901630,"1890 Jefferson Street #302, San Francisco, CA","2/4/16","1.07","0.0","2.0","1.0","1018.0","","1934.0"
2100902229,"2299 Market St APT 502, San Francisco, CA","12/3/15","0.915","0.0","1.0","1.0","700.0","","2013.0"
2100992607,"2137 Pine St, San Francisco, CA","1/15/16","1.55","0.0","4.0","2.5","1632.0","",""
2100994004,"409 Miguel St, San Francisco, CA","12/9/15","0.51","0.0","1.0","1.0","400.0","",""
2101028916,"251 Missouri St, San Francisco, CA","12/17/15","2.45","0.0","4.0","3.0","2301.0","","1900.0"
2101094207,"1650 Florida St, San Francisco, CA","11/29/15","0.97","0.0","3.0","1.0","","","1904.0"
2101105851,"41 Collingwood St, San Francisco, CA","12/10/15","1.3","0.0","3.0","1.0","1496.0","","1908.0"
2101116542,"2753 Bryant St, San Francisco, CA","1/14/16","1.7","0.0","9.0","3.0","4005.0","","1900.0"
2101147349,"244 Precita Ave, San Francisco, CA","11/26/15","0.785","0.0","1.0","1.0","625.0","","1908.0"
2101153805,"6 Rossi Ave, San Francisco, CA","12/2/15","1.15","0.0","3.0","1.0","1912.0","","1941.0"
2101156735,"333 Potrero Ave, San Francisco, CA","1/5/16","1.14","1.0","","","1776.0","3746.0","1905.0"
2101167573,"1340 Union St, San Francisco, CA","1/25/16","1.25","0.0","2.0","2.0","1108.0","","1951.0"
2101169168,"688 Douglass St, San Francisco, CA","11/10/15","3.15","1.0","","","3500.0","2495.0","1908.0"
2101175813,"414 Linden St, San Francisco, CA","12/13/15","0.835","0.0","1.0","1.0","","","1909.0"
2101331127,"1408 31st Ave APT 303, San Francisco, CA","12/28/15","0.89","0.0","2.0","2.0","1424.0","","2008.0"
2101505254,"333 Beale St, San Francisco, CA","12/3/15","1.4","0.0","1.0","1.0","950.0","","2015.0"
2101588805,"82 Alvarado St, San Francisco, CA","11/19/15","0.75","0.0","2.0","1.0","","",""
2101807538,"2619 Sacramento St, San Francisco, CA","12/2/15","2.9","1.0","","","","2038.0","1900.0"
2102385068,"129 Central Ave, San Francisco, CA","12/1/15","1.8","0.0","3.0","2.0","","","1905.0"
2102906272,"444 Linden St, San Francisco, CA","12/14/15","0.0058","","","","","",""
2106229715,"2595 38th Ave, San Francisco, CA","1/19/16","1.24","0.0","3.0","3.0","2414.0","1306.0","1943.0"
2108411930,"3500 19th St, San Francisco, CA","12/29/15","1.73","0.0","2.0","2.5","1500.0","","2013.0"
2108546010,"1738 Lombard St APT 4, San Francisco, CA","1/14/16","1.4","0.0","2.0","2.0","","","2004.0"
2114498518,"201 Sansome St UNIT 501, San Francisco, CA","1/26/16","0.7575","0.0","1.0","1.0","658.0","","1909.0"
2121221385,"925 Larkin St, San Francisco, CA","11/30/15","1.43","0.0","","","6600.0","","1907.0"
2121978635,"829 Folsom St UNIT 906, San Francisco, CA","12/6/15","0.675","0.0","1.0","1.0","557.0","","2010.0"
2122992200,"129 Octavia St, San Francisco, CA","11/20/15","2.75","1.0","","","3655.0","","1883.0"
2124214951,"412 Green St APT A, San Francisco, CA","1/15/16","0.39","1.0","","1.0","264.0","","2012.0"
2126960082,"355 1st St UNIT 1905, San Francisco, CA","11/20/15","0.86","0.0","1.0","1.0","691.0","","2004.0"
2128308939,"33 Santa Cruz Ave, San Francisco, CA","12/10/15","0.83","0.0","3.0","3.0","1738.0","2299.0","1976.0"
2131957929,"1821 Grant Ave, San Francisco, CA","12/15/15","0.835","0.0","2.0","2.0","1048.0","","1975.0"
2136213970,"1200 Gough St, San Francisco, CA","1/10/16","0.825","0.0","1.0","1.0","900.0","","1966.0"
